,nsites,nelements,chemsys,material_id,band_gap,symmetry.crystal_system
2037,120,4,Be-F-H-N,mp-1238445,6.558,orthorhombic
2038,120,4,Be-F-H-N,mp-24614,6.801,orthorhombic
2039,60,4,Be-F-H-N,mp-604245,6.6477,orthorhombic
2040,42,4,Be-H-N-O,mp-706913,3.4834,tetragonal
2041,36,4,Be-H-O-S,mp-1183513,5.2146,tetragonal
2042,36,4,Be-H-O-S,mp-23996,5.2009,tetragonal
2043,72,4,Be-H-O-Se,mp-708961,4.1041,orthorhombic
2044,48,2,Be-I,mp-30140,4.1443,tetragonal
2045,6,2,Be-I,mp-570886,4.0723,orthorhombic
2046,2,2,Be-Ni,mp-1033,0.0,cubic
2047,4,2,Be-O,mp-2542,7.463900000000001,hexagonal
2048,8,2,Be-O,mp-7599,7.0846,tetragonal
2049,24,2,Be-P,mp-27148,0.836199999999999,monoclinic
2050,44,4,Be-H-O-P,mp-695815,6.0155,tetragonal
2051,44,5,Be-H-N-O-P,mp-24473,5.082699999999999,orthorhombic
2052,2,2,Be-Pd,mp-11274,0.0,cubic
2053,3,2,Be-Pd,mp-13452,0.0,tetragonal
2054,8,2,Be-Pd,mp-13453,0.0,orthorhombic
2055,2,2,Be-Rh,mp-11276,0.0,cubic
2056,2,2,Be-S,mp-422,3.1453,cubic
2057,6,3,Be-O-S,mp-5046,6.9502,tetragonal
2058,2,2,Be-Se,mp-1541,2.663699999999999,cubic
2059,16,3,Be-N-Si,mp-7913,5.1459,orthorhombic
2060,2,2,Be-Te,mp-252,2.017299999999999,cubic
2061,28,3,Be-F-Tl,mp-3733,4.4341,orthorhombic
2062,2,1,Bi,mp-23152,0.0,trigonal
2063,10,3,B-Bi-O,mp-23349,3.8438,monoclinic
2064,40,3,B-Bi-O,mp-554718,3.858599999999999,orthorhombic
2065,40,3,B-Bi-O,mp-556548,3.9576000000000002,monoclinic
2066,40,3,B-Bi-O,mp-557351,3.4257,monoclinic
2067,52,3,Bi-I-O,mp-31259,3.0259,monoclinic
2068,88,3,Bi-Cl-Mo,mp-679989,2.133299999999999,monoclinic
2069,52,3,Bi-O-P,mp-27135,4.6172,monoclinic
2070,14,3,Bi-O-Pd,mp-1104660,0.0,triclinic
2071,88,3,Bi-Cl-W,mp-1199722,2.2069,monoclinic
2072,88,3,Bi-Cl-W,mp-569822,1.9545000000000001,monoclinic
2073,52,3,Bi-Br-W,mp-1198859,1.9682,monoclinic
2074,37,3,Bi-Mo-O,mp-558215,2.6912000000000003,monoclinic
2075,33,3,Bi-O-Pb,mp-667342,1.691799999999999,cubic
2076,25,3,Bi-Cl-Pt,mp-582988,0.8948,triclinic
2077,34,3,Bi-Br-Rh,mp-645514,0.0,orthorhombic
2078,34,3,Bi-Cl-Rh,mp-1195274,0.0,orthorhombic
2079,92,3,Bi-I-Pt,mp-1194687,0.071399999999999,triclinic
2080,55,3,Bi-Mo-O,mp-1197854,2.602699999999999,monoclinic
2081,68,3,Bi-Mo-O,mp-23388,2.717,monoclinic
2082,56,3,Bi-P-Se,mp-28975,1.3635,monoclinic
2083,56,3,Bi-P-Se,mp-569308,1.4713999999999992,triclinic
2084,34,3,Bi-Pb-S,mp-1201230,0.46790000000000004,orthorhombic
2085,22,3,Bi-Pb-S,mp-629690,0.5274999999999991,monoclinic
2086,58,3,Bi-O-S,mp-1200203,4.0708,triclinic
2087,34,3,Bi-O-S,mp-1195213,4.177,monoclinic
2088,56,3,Bi-O-Se,mp-29833,3.4553000000000003,monoclinic
2089,59,3,Bi-Br-Pt,mp-568819,1.2455,monoclinic
2090,59,3,Bi-I-Pt,mp-1197111,1.137099999999999,triclinic
2091,130,3,Bi-Cl-O,mp-560085,2.1764,monoclinic
2092,112,3,Au-Bi-F,mp-557090,1.2285,tetragonal
2093,32,3,Au-Bi-O,mp-618309,0.0,tetragonal
2094,112,4,B-Bi-H-O,mp-1200581,3.225199999999999,orthorhombic
2095,50,3,B-Bi-O,mp-1198385,4.0668,triclinic
2096,50,3,B-Bi-O,mp-542931,4.3605,monoclinic
2097,64,3,Bi-C-O,mp-556210,2.4505999999999992,orthorhombic
2098,82,5,Bi-C-H-I-N,mp-1016214,2.786,orthorhombic
2099,76,3,Bi-I-O,mp-1204764,3.0737,orthorhombic
2100,12,2,Bi-Ir,mp-1101783,0.0,monoclinic
2101,22,3,Bi-Ir-O,mp-558392,0.0,cubic
2102,104,3,Bi-Mo-O,mp-556586,2.88,monoclinic
2103,38,4,Bi-Mo-O-Se,mp-1200193,2.8105,triclinic
2104,36,3,Bi-Mo-O,mp-23064,2.129299999999999,orthorhombic
2105,144,3,Bi-Mo-O,mp-23423,2.5896,monoclinic
2106,40,2,Bi-O,mp-1197128,2.4549,monoclinic
2107,20,2,Bi-O,mp-23195,1.6582,tetragonal
2108,20,2,Bi-O,mp-23262,2.194499999999999,monoclinic
2109,20,2,Bi-O,mp-556549,2.2769999999999992,orthorhombic
2110,38,3,Bi-O-P,mp-28541,4.5172,monoclinic
2111,72,3,Bi-Pb-S,mp-680181,0.6956999999999991,orthorhombic
2112,9,3,Bi-Pb-Se,mp-570930,0.412099999999999,trigonal
2113,28,3,Bi-Pb-S,mp-641924,1.079699999999999,orthorhombic
2114,6,2,Bi-Pd,mp-568746,0.0,monoclinic
2115,38,4,Bi-O-Pd-Se,mp-1201497,1.7711000000000001,monoclinic
2116,14,3,Bi-Pd-S,mp-1104120,0.0,monoclinic
2117,14,3,Bi-Pd-S,mp-23012,0.0,cubic
2118,14,3,Bi-Pd-Se,mp-1103697,0.0,monoclinic
2119,14,2,Bi-Pd,mp-30464,0.0,monoclinic
2120,28,3,Bi-O-Pd,mp-29259,0.49819999999999903,tetragonal
2121,12,2,Bi-Pt,mp-22864,0.0,cubic
2122,24,2,Bi-Pt,mp-568531,0.0,orthorhombic
2123,22,3,Bi-O-Pt,mp-23341,0.7805000000000001,cubic
2124,14,3,Bi-Pt-Se,mp-1103724,0.0,cubic
2125,12,2,Bi-Rh,mp-23217,0.0,monoclinic
2126,14,3,Bi-Rh-S,mp-977592,0.0,monoclinic
2127,22,3,Bi-O-Ru,mp-23445,0.0,cubic
2128,10,3,Bi-O-S,mp-1078366,0.9401,tetragonal
2129,156,3,Bi-O-S,mp-1197960,3.5416,monoclinic
2130,20,2,Bi-S,mp-22856,1.361799999999999,orthorhombic
2131,10,3,Bi-O-S,mp-27891,0.8266,orthorhombic
2132,44,3,Bi-Cl-Se,mp-29843,1.103899999999999,tetragonal
2133,20,2,Bi-Se,mp-23164,0.9577999999999991,orthorhombic
2134,5,2,Bi-Se,mp-541837,0.3769,trigonal
2135,30,3,Bi-O-Se,mp-1193554,3.2263,monoclinic
2136,52,3,Bi-Cl-Se,mp-505564,1.0179,triclinic
2137,112,3,Bi-Cl-Se,mp-1200639,1.4358,orthorhombic
2138,5,3,Bi-O-Se,mp-552098,0.36869999999999903,tetragonal
2139,32,3,Bi-O-Se,mp-29839,2.8422,orthorhombic
2140,176,3,Bi-O-Te,mp-667426,2.561199999999999,orthorhombic
2141,5,3,Bi-S-Te,mp-27910,0.436799999999999,trigonal
2142,5,3,Bi-Se-Te,mp-29666,0.544199999999999,trigonal
2143,46,4,Bi-O-Te-W,mp-558409,3.0739,monoclinic
2144,30,4,Bi-O-Te-W,mp-559837,2.8648,monoclinic
2145,5,2,Bi-Te,mp-34202,0.3388,trigonal
2146,104,3,Bi-Cl-Te,mp-29991,1.376599999999999,orthorhombic
2147,68,3,Bi-O-Te,mp-28990,2.828999999999999,monoclinic
2148,7,3,Bi-Pb-Te,mp-676250,0.49450000000000005,trigonal
2149,34,3,Bi-Cl-Te,mp-30097,0.8311000000000001,triclinic
2150,52,5,Bi-Cl-I-O-Te,mp-1194678,2.816799999999999,monoclinic
2151,5,3,Bi-O-Te,mp-849872,0.0,tetragonal
2152,32,3,Bi-O-Te,mp-23334,2.4275,orthorhombic
2153,18,3,Bi-O-Te,mp-27251,1.259299999999999,orthorhombic
2154,52,3,Bi-O-W,mp-1197485,1.9562,orthorhombic
2155,18,3,Bi-O-W,mp-23329,1.908999999999999,orthorhombic
2156,36,3,Bi-O-W,mp-23480,1.913999999999999,orthorhombic
2157,18,3,Bi-O-W,mp-554500,2.4007,monoclinic
2158,60,3,Bi-F-Xe,mp-1204919,1.779199999999999,orthorhombic
2159,30,3,Bi-Cl-Te,mp-1193877,1.2582,triclinic
2160,121,4,Bi-O-P-Pb,mp-642320,2.2987,monoclinic
2161,80,3,B-Bi-O,mp-23549,3.3707000000000003,orthorhombic
2162,32,3,Bi-Br-O,mp-29447,2.3158,orthorhombic
2163,16,3,Bi-Cl-O,mp-29558,2.306999999999999,monoclinic
2164,44,2,Bi-Pd,mp-1198800,0.0,trigonal
2165,68,3,Bi-O-Pt,mp-560373,0.0,cubic
2166,68,3,Bi-O-Ru,mp-504468,0.0,cubic
2167,22,3,Bi-O-Sb,mp-30304,2.168599999999999,triclinic
2168,22,4,Bi-Cl-O-Te,mp-1191023,2.4347,monoclinic
2169,120,3,Au-Bi-O,mp-559422,0.7795000000000001,orthorhombic
2170,60,3,B-Bi-O,mp-23356,2.8354,monoclinic
2171,128,4,B-Bi-O-P,mp-1196273,2.8219000000000003,orthorhombic
2172,44,3,Bi-Br-O,mp-23544,2.651699999999999,monoclinic
2173,132,3,Bi-Cl-O,mp-651836,2.3667,orthorhombic
2174,44,3,Bi-I-O,mp-30130,2.3625,monoclinic
2175,22,2,Bi-O,mp-30303,0.9108,triclinic
2176,24,3,Bi-Pb-Se,mp-1190436,0.5369,monoclinic
2177,60,2,Bi-Rh,mp-30467,0.0,cubic
2178,14,3,Bi-Br-Ru,mp-541772,0.5357000000000001,monoclinic
2179,14,3,Bi-I-Ru,mp-541771,0.165,tetragonal
2180,7,2,Bi-Se,mp-27607,0.0,trigonal
2181,12,3,Bi-Pb-Te,mp-23005,0.42210000000000003,trigonal
2182,52,3,Bi-Br-O,mp-558302,2.917399999999999,orthorhombic
2183,26,3,Bi-I-O,mp-540977,2.4304,monoclinic
2184,52,3,Bi-I-O,mp-554445,2.7708,orthorhombic
2185,64,3,Bi-N-O,mp-31289,2.6161,monoclinic
2186,68,4,Bi-Cl-F-O,mp-554249,2.8698,orthorhombic
2187,104,2,Bi-Cl,mp-582968,1.6481,orthorhombic
2188,92,3,Bi-Mo-O,mp-1204598,2.6683,monoclinic
2189,31,4,Bi-O-P-Pb,mp-505697,3.333199999999999,triclinic
2190,136,3,Bi-Cl-Pt,mp-570417,1.612499999999999,orthorhombic
2191,50,4,Bi-Br-O-Se,mp-1197501,3.1938,triclinic
2192,17,3,Bi-Pb-Te,mp-1106025,0.320499999999999,trigonal
2193,144,4,As-Bi-Mo-O,mp-554090,2.574799999999999,orthorhombic
2194,23,3,Bi-F-O,mp-1190898,3.9069000000000003,monoclinic
2195,128,3,Bi-Mo-O,mp-1202541,2.5347,monoclinic
2196,76,4,As-Au-Bi-Cl,mp-570053,1.385199999999999,monoclinic
2197,45,2,Bi-Se,mp-680214,0.0,trigonal
2198,17,2,Bi-Se,mp-1190284,0.0025,trigonal
2199,17,2,Bi-Te,mp-580062,0.0815,trigonal
2200,112,3,Bi-I-Ir,mp-680182,0.5545,orthorhombic
2201,28,3,Bi-I-Rh,mp-541979,0.690199999999999,monoclinic
2202,24,3,As-Bi-O,mp-27911,3.1697,monoclinic
2203,12,3,As-Bi-O,mp-561068,2.8719,tetragonal
2204,16,4,As-Bi-O-Pb,mp-554493,2.2678000000000003,monoclinic
2205,6,2,Au-Bi,mp-570113,0.0,cubic
2206,32,3,Au-Bi-Br,mp-541774,1.1255,triclinic
2207,32,3,Au-Bi-Cl,mp-567414,1.5926,triclinic
2208,24,4,B-Bi-F-O,mp-558753,4.1919,trigonal
2209,20,3,B-Bi-O,mp-31250,3.0096,monoclinic
2210,28,4,B-Bi-O-Pb,mp-1193553,2.8053,orthorhombic
2211,28,4,B-Bi-O-Pb,mp-556601,2.8773,monoclinic
2212,8,2,Bi-Br,mp-568301,2.8692,monoclinic
2213,6,3,Bi-Br-O,mp-23072,2.2251,tetragonal
2214,16,2,Bi-Cl,mp-22908,3.3934,orthorhombic
2215,20,3,Bi-Cl-F,mp-28194,2.105899999999999,triclinic
2216,6,3,Bi-Cl-O,mp-22939,2.5681000000000003,tetragonal
2217,16,2,Bi-F,mp-23237,4.6808,orthorhombic
2218,6,2,Bi-F,mp-27743,1.8137999999999992,tetragonal
2219,136,6,Bi-C-Cl-H-N-O,mp-1204099,3.5429,orthorhombic
2220,8,2,Bi-I,mp-22849,2.5349,trigonal
2221,8,2,Bi-I,mp-569157,2.4854,trigonal
2222,6,3,Bi-I-O,mp-22987,1.472999999999999,tetragonal
2223,24,3,Bi-I-O,mp-1191266,2.3939999999999992,orthorhombic
2224,12,3,Bi-Ir-S,mp-1102836,0.6889999999999991,cubic
2225,12,3,Bi-Ir-Se,mp-1103228,0.5346000000000001,cubic
2226,36,3,Bi-F-Kr,mp-30012,2.3847,monoclinic
2227,12,2,Bi-O,mp-557993,1.1596,monoclinic
2228,6,3,Bi-F-O,mp-23074,3.1303,tetragonal
2229,28,4,Bi-O-P-Pb,mp-581609,2.5522,triclinic
2230,36,4,Bi-H-O-P,mp-24348,4.9887,triclinic
2231,24,3,Bi-O-P,mp-1190564,3.7758000000000003,monoclinic
2232,12,3,Bi-O-P,mp-558798,3.6893000000000002,monoclinic
2233,18,3,Bi-O-P,mp-729895,4.2384,trigonal
2234,16,4,Bi-O-P-Pb,mp-556878,3.3519,triclinic
2235,48,3,Bi-P-S,mp-27133,1.5094,orthorhombic
2236,10,4,Bi-Cl-O-Pb,mp-23084,2.073699999999999,orthorhombic
2237,4,2,Bi-Pd,mp-1008488,0.0,hexagonal
2238,16,2,Bi-Pd,mp-23206,0.0,monoclinic
2239,16,2,Bi-Pd,mp-569727,0.0,orthorhombic
2240,8,3,Bi-Pb-Pd,mp-30461,0.0,monoclinic
2241,16,3,Bi-Pb-Pd,mp-568476,0.0,orthorhombic
2242,16,2,Bi-Pd,mp-30463,0.0,orthorhombic
2243,12,3,Bi-Pd-Se,mp-1095370,0.0,cubic
2244,4,2,Bi-Pt,mp-1066078,0.0,hexagonal
2245,20,3,Bi-Pb-Pt,mp-680530,0.0,tetragonal
2246,12,3,Bi-Pt-Se,mp-1103607,0.0,cubic
2247,4,2,Bi-Rh,mp-1064554,0.0,hexagonal
2248,12,3,Bi-Rh-S,mp-1103098,0.34039999999999904,cubic
2249,12,3,Bi-Rh-Se,mp-1101765,0.23799999999999902,cubic
2250,12,2,Bi-S,mp-971673,1.066599999999999,monoclinic
2251,12,3,Bi-Br-S,mp-23324,2.032,orthorhombic
2252,12,3,Bi-Cl-S,mp-23318,1.9636,orthorhombic
2253,12,3,Bi-I-S,mp-23514,1.8668999999999991,orthorhombic
2254,12,3,Bi-O-Sb,mp-23018,2.4246,monoclinic
2255,12,2,Bi-Se,mp-27902,0.0,trigonal
2256,12,3,Bi-Br-Se,mp-569707,1.6912,orthorhombic
2257,12,3,Bi-Cl-Se,mp-610491,1.8404,orthorhombic
2258,24,4,Bi-Cl-O-Se,mp-556378,3.527199999999999,orthorhombic
2259,12,3,Bi-I-Se,mp-23020,1.5764,orthorhombic
2260,12,2,Bi-Te,mp-23224,0.0,trigonal
2261,6,3,Bi-Cl-Te,mp-28944,1.5135,hexagonal
2262,3,3,Bi-I-Te,mp-22965,1.2325,trigonal
2263,24,4,Bi-I-O-Te,mp-559332,2.3576,monoclinic
2264,36,4,Bi-N-O-Te,mp-1195032,2.8005,monoclinic
2265,12,3,Bi-Pd-Te,mp-29011,0.0,cubic
2266,12,3,Bi-Pt-Te,mp-29638,0.0,cubic
2267,36,3,Bi-F-Xe,mp-1196930,2.1799,monoclinic
2268,22,3,Bi-F-Xe,mp-555132,1.9598,triclinic
2269,4,1,Br,mp-23154,1.3261999999999992,orthorhombic
2270,40,2,Br-O,mp-28933,1.7587000000000002,monoclinic
2271,72,4,Br-F-N-O,mp-554129,1.5015,orthorhombic
2272,4,2,Br-Cl,mp-1066781,1.783,orthorhombic
2273,8,2,Br-F,mp-23297,2.211,orthorhombic
2274,12,2,Br-F,mp-27987,3.4507,orthorhombic
2275,20,3,Br-N-O,mp-29526,2.208,orthorhombic
2276,2,1,C,mp-169,0.094599999999999,trigonal
2277,4,1,C,mp-2516584,1.4276,trigonal
2278,4,1,C,mp-48,0.0,hexagonal
2279,4,1,C,mp-569304,0.0148,trigonal
2280,8,1,C,mp-569416,0.10560000000000001,trigonal
2281,12,1,C,mp-606949,0.0,hexagonal
2282,10,3,C-Cl-F,mp-22966,5.7111,orthorhombic
2283,28,3,Br-C-Se,mp-28131,1.5997,orthorhombic
2284,80,2,Br-C,mp-680422,2.9265,monoclinic
2285,32,3,C-Cl-O,mp-27727,4.562200000000001,tetragonal
2286,40,3,C-Cl-F,mp-23071,4.9147,orthorhombic
2287,80,2,C-Cl,mp-1004532,4.5103,monoclinic
2288,10,3,C-Cl-F,mp-28473,6.616,orthorhombic
2289,10,2,C-F,mp-1167,9.0653,monoclinic
2290,6,2,C-O,mp-1077906,6.5856,orthorhombic
2291,12,2,C-O,mp-1102227,6.4314,tetragonal
2292,24,2,C-O,mp-1190699,6.496700000000001,trigonal
2293,12,2,C-O,mp-20066,6.6332,cubic
2294,12,2,C-O,mp-556034,6.676,orthorhombic
2295,6,2,C-O,mp-644607,6.3098,tetragonal
2296,12,2,C-O,mp-729728,6.453099999999999,orthorhombic
2297,8,1,Ca,mp-1078638,0.0,tetragonal
2298,4,1,Ca,mp-132,0.0,hexagonal
2299,1,1,Ca,mp-21,0.0,cubic
2300,1,1,Ca,mp-45,0.0,cubic
2301,5,3,Ag-Ca-Ge,mp-7878,0.0,tetragonal
2302,46,3,Al-Ca-Cr,mp-1196837,0.0,cubic
2303,13,3,Al-Ca-Cu,mp-10877,0.0,tetragonal
2304,13,3,Al-Ca-Fe,mp-1104462,0.0,tetragonal
2305,44,3,Al-Ca-Co,mp-17871,0.0,orthorhombic
2306,44,3,Al-Ca-Ni,mp-1202535,0.0,orthorhombic
2307,52,3,Al-Ca-Cr,mp-18142,0.0,tetragonal
2308,44,3,Al-Ca-Cl,mp-570703,5.421399999999999,tetragonal
2309,5,3,Al-Ca-Ga,mp-9690,0.0,tetragonal
2310,5,3,Al-Ca-Ge,mp-3862,0.0,trigonal
2311,56,3,Al-Ca-S,mp-14422,3.4146,orthorhombic
2312,5,3,Al-Ca-Si,mp-7704,0.0,trigonal
2313,5,3,Al-Ca-Zn,mp-30175,0.0,tetragonal
2314,11,3,As-Ca-Rh,mp-16044,0.0,hexagonal
2315,9,3,As-Ca-O,mp-4555,3.3115,trigonal
2316,5,3,As-Ca-Pd,mp-5166,0.0,tetragonal
2317,5,3,As-Ca-Ru,mp-5610,0.0,tetragonal
2318,15,3,Au-Ca-F,mp-28153,1.5298999999999991,tetragonal
2319,14,3,Au-Ca-O,mp-2898,1.6618,tetragonal
2320,68,3,B-Ca-O,mp-558358,5.8260000000000005,monoclinic
2321,10,3,B-C-Ca,mp-10289,0.475099999999999,tetragonal
2322,50,3,B-Ca-H,mp-1196257,4.8911,monoclinic
2323,22,3,B-Ca-H,mp-1181812,5.0844,tetragonal
2324,22,3,B-Ca-H,mp-1190619,4.9736,orthorhombic
2325,22,3,B-Ca-H,mp-1191012,5.093,tetragonal
2326,22,3,B-Ca-H,mp-1191021,5.0542,orthorhombic
2327,22,3,B-Ca-H,mp-1191340,4.9668,tetragonal
2328,88,3,B-Ca-H,mp-966591,5.3363,orthorhombic
2329,22,3,B-Ca-H,mp-984766,5.0954,tetragonal
2330,10,3,B-Ca-Ir,mp-14445,0.0,orthorhombic
2331,84,3,B-Ca-O,mp-556826,5.456799999999999,orthorhombic
2332,56,3,B-Ca-O,mp-8056,6.2272,orthorhombic
2333,10,3,B-Ca-Rh,mp-8431,0.0,orthorhombic
2334,5,3,As-Be-Ca,mp-1018630,0.6613999999999991,trigonal
2335,10,3,Be-Ca-N,mp-11918,2.0774,tetragonal
2336,5,3,Be-Ca-P,mp-1017548,0.7359,trigonal
2337,56,3,Bi-Ca-O,mp-558751,2.6093,monoclinic
2338,5,3,As-Ca-Cd,mp-7067,0.216399999999999,trigonal
2339,7,3,Au-Ca-Cd,mp-1078064,0.0,tetragonal
2340,5,3,Ca-Cd-P,mp-9570,0.8195999999999991,trigonal
2341,5,3,Ca-Cd-Sb,mp-7430,0.10200000000000001,trigonal
2342,5,3,As-Ca-Co,mp-569298,0.0,tetragonal
2343,5,3,Ca-Co-Ge,mp-4259,0.0,tetragonal
2344,28,3,Ca-Co-O,mp-17544,1.6139000000000001,orthorhombic
2345,5,3,Ca-Co-P,mp-3210,0.0,tetragonal
2346,5,3,Ca-Co-Si,mp-1070152,0.0,tetragonal
2347,7,3,As-Ca-Cu,mp-28006,0.0,trigonal
2348,14,3,Ca-Cu-P,mp-22295,0.0,tetragonal
2349,5,3,Ca-Cu-Ge,mp-4441,0.0,tetragonal
2350,5,3,Ca-Cu-P,mp-7422,0.0,tetragonal
2351,5,3,Ca-Cu-Si,mp-5486,0.0,tetragonal
2352,5,3,Ca-Cu-Sn,mp-568974,0.0,monoclinic
2353,28,3,Ca-Er-S,mp-1194059,1.5692,orthorhombic
2354,10,3,As-Ca-Fe,mp-1068300,0.0,tetragonal
2355,28,3,Ca-Fe-O,mp-20547,0.0,orthorhombic
2356,5,3,Ca-Fe-P,mp-5597,0.0,tetragonal
2357,17,3,Ca-Fe-Sb,mp-13464,0.0,cubic
2358,5,3,Ca-Fe-Si,mp-1068250,0.0,tetragonal
2359,5,3,As-Ca-Ga,mp-1070099,0.681,trigonal
2360,56,3,Ca-Ga-O,mp-559849,3.0839,orthorhombic
2361,56,3,Ca-Ga-O,mp-7367,3.0718,monoclinic
2362,10,3,Ca-Ga-P,mp-1078849,0.1778,hexagonal
2363,14,3,Ca-Ga-S,mp-1104167,2.6276,orthorhombic
2364,56,3,Ca-Ga-S,mp-1203500,2.3711,monoclinic
2365,56,3,Ca-Ga-S,mp-14423,2.747099999999999,orthorhombic
2366,56,3,Ca-Ga-Se,mp-13873,1.922499999999999,orthorhombic
2367,5,3,Ca-Ge-Ir,mp-16259,0.0,tetragonal
2368,5,3,Ca-Ge-Pd,mp-16260,0.0,tetragonal
2369,10,3,Ca-Ge-Pt,mp-1183528,0.0,monoclinic
2370,5,3,Ca-Ge-Rh,mp-16261,0.0,tetragonal
2371,5,3,Ca-Ge-Ru,mp-19791,0.0,tetragonal
2372,28,3,Ca-H-N,mp-644307,2.6985,monoclinic
2373,5,3,Ca-H-O,mp-23879,4.1119,trigonal
2374,28,3,Ca-Ho-S,mp-1194276,1.552699999999999,orthorhombic
2375,36,3,Ca-I-O,mp-27535,3.5614,monoclinic
2376,10,3,Ca-In-P,mp-1079772,0.40850000000000003,hexagonal
2377,28,3,Ca-Lu-S,mp-505362,1.5804,orthorhombic
2378,5,3,As-Ca-Mg,mp-9564,1.2605,trigonal
2379,5,3,Bi-Ca-Mg,mp-29208,0.38860000000000006,trigonal
2380,5,3,Ca-Mg-Sb,mp-9565,0.7931,trigonal
2381,13,3,Al-Ca-Mn,mp-10878,0.0,tetragonal
2382,5,3,Ca-Ge-Mn,mp-19824,0.0,tetragonal
2383,15,3,Ca-Mo-S,mp-8530,0.0,trigonal
2384,36,3,Ca-N-O,mp-3142,3.6398,cubic
2385,19,3,B-Ca-Ni,mp-21312,0.0,trigonal
2386,14,3,Ca-Ni-Sn,mp-510484,0.0,tetragonal
2387,5,3,As-Ca-Ni,mp-4744,0.0,tetragonal
2388,5,3,Ca-Ge-Ni,mp-2949,0.0,tetragonal
2389,26,3,Ca-Ni-O,mp-18718,0.0,trigonal
2390,5,3,Ca-Ni-P,mp-4064,0.0,tetragonal
2391,15,3,Ca-Ir-P,mp-11168,0.494299999999999,trigonal
2392,72,3,Ca-O-P,mp-561008,5.5318000000000005,monoclinic
2393,72,3,Ca-O-P,mp-5680,5.4963,monoclinic
2394,5,3,Ca-P-Pd,mp-6926,0.0,tetragonal
2395,5,3,Ca-P-Rh,mp-8580,0.0,tetragonal
2396,5,3,Ca-P-Ru,mp-5157,0.0,tetragonal
2397,28,3,Ca-O-Rh,mp-17998,0.823399999999999,orthorhombic
2398,9,3,Ca-O-Sb,mp-9125,2.6942999999999993,trigonal
2399,28,3,Ca-S-Sc,mp-17597,1.286299999999998,orthorhombic
2400,5,3,Au-Ca-Si,mp-7364,0.0,tetragonal
2401,5,3,Ca-Ni-Si,mp-5292,0.0,tetragonal
2402,5,3,Ca-Pd-Si,mp-567769,0.0,tetragonal
2403,5,3,Ca-Rh-Si,mp-1069956,0.0,tetragonal
2404,28,3,Ca-S-Tm,mp-1194132,1.567899999999999,orthorhombic
2405,28,3,Ca-S-Y,mp-18642,1.5361,orthorhombic
2406,5,3,As-Ca-Zn,mp-9571,0.38730000000000003,trigonal
2407,5,3,Ca-Ge-Zn,mp-13911,0.0,tetragonal
2408,5,3,Ca-P-Zn,mp-9569,0.875,trigonal
2409,5,3,Ca-Sb-Zn,mp-7429,0.0,trigonal
2410,5,3,Ca-Si-Zn,mp-12137,0.0,tetragonal
2411,50,3,Al-Ca-Ge,mp-570487,0.0,trigonal
2412,92,4,Ag-Ca-O-P,mp-1202534,3.7416,trigonal
2413,166,4,B-Ca-Ge-O,mp-1019569,3.0963,orthorhombic
2414,84,3,Ca-Mg-Sb,mp-569202,0.0,tetragonal
2415,41,3,Ca-O-P,mp-29760,3.1483,hexagonal
2416,41,4,Ca-O-P-Se,mp-17516,3.747499999999999,trigonal
2417,40,3,Ca-Pt-Si,mp-1205012,0.0,hexagonal
2418,46,3,C-Ca-N,mp-4800,0.776,tetragonal
2419,78,3,Ca-O-Re,mp-29532,0.0,tetragonal
2420,42,2,Bi-Ca,mp-27298,0.0,tetragonal
2421,36,2,Ca-Ga,mp-30474,0.0,cubic
2422,42,3,Ca-In-Sb,mp-29722,0.8472000000000001,orthorhombic
2423,42,2,Ca-Sb,mp-12241,0.0,tetragonal
2424,88,3,C-Ca-Sn,mp-1198370,0.6589,monoclinic
2425,58,3,Be-Ca-O,mp-27407,3.7478,cubic
2426,85,3,Au-Ca-Ge,mp-1203630,0.0,cubic
2427,27,2,Al-Ca,mp-1193055,0.0,monoclinic
2428,104,3,Al-Ca-Sb,mp-567799,0.5897,tetragonal
2429,104,3,As-Ca-Ga,mp-568790,0.597399999999999,tetragonal
2430,104,3,Ca-Mn-Sb,mp-568798,0.0,tetragonal
2431,66,2,Ca-Si,mp-29013,0.0,trigonal
2432,81,3,Ca-H-Mg,mp-734733,2.9263,cubic
